Shipping_Weight,Weight_Classification,ID_Product,ID_Shape,ID_Weight
14.406,Sedang,7552749c1a1124b5590d5b7206324daa,768,288
0.5,Kecil,ae8a92195eb75e94998a210eeb51693e,769,9
0.3,Kecil,8d77b937d01f4d6ca31ea084ec26fced,139,21
6.533333333333333,Kecil,29e4631be78811ab993ae12613053b53,770,166
0.507,Kecil,331f7c3a5502a8007a966f70e151e89d,771,43
1.08,Kecil,0044d70d4e53450c0fbb8255446a797b,772,6
20.46,Besar,03894c9a40bf32b84a349ef0ddfccc1d,773,289
6.6,Sedang,ea44caac707f7f1325182a538007f838,447,290
11.55,Sedang,1708d4cfc42166dc7f44e1ad501f4933,774,291
0.75,Kecil,344cf40b4cf885e32de129b0917e4a33,69,94
1.824,Kecil,237629a2fbb505d4db6ef67408dcf5bf,775,292
3.9375,Kecil,188ca16451af4da0cdad2750f9973fd6,40,8
5.5,Sedang,8ccac7e503c0ba1f7e7b3aafeae52cca,776,252
2.484,Kecil,528006c231a0ed1649af2db0ab6c69ed,777,37
0.65,Kecil,bb706a70fa03c46aa8d5f4a15505ce1a,544,23
8.586,Sedang,e2acf075e3634e6f0c26e4e88c1bf9d7,778,293
3.0625,Kecil,f71c0f4ee48321ba6b82205b2fc9e08f,779,206
0.336,Kecil,933bdcaec5fb56654d35ffaae48c7068,780,13
4.05,Kecil,75aabf28c2ab4533f72b84fb5b061354,536,215
0.81,Kecil,0bd478959805d86aabe80febd51789e4,781,294
0.294,Kecil,9239c49d7d0e542d0e12a9023771ef51,547,295
0.6933333333333334,Kecil,90f97298579cd20412fdcc9b7a2d4b6b,782,292
0.98,Kecil,812f428f6757ab16c46cffc68f2e90c5,783,10
0.352,Kecil,d951b7ee80638f0b34111a091327be42,188,65
1.008,Kecil,f2a949f938c95d18433bebfb12afe395,264,23
1.911,Kecil,f18e94c9042a09a45c22444e432c0fe5,784,9
0.2816666666666667,Kecil,759329d7653fd0c9a2b00d60aa8dd047,785,6
1.392,Kecil,f6bd73f359ad6b91076b19cc0b70b44a,786,45
1.15,Kecil,d8347a6f6301cb4343a6e05e095e5871,787,99
3.333333333333333,Kecil,ede2db86fe8aefa5df3788e970819229,715,47
2.666666666666667,Kecil,6ebdbcab1f0dc7e1d3ecb01c1b140ade,158,64
0.405,Kecil,28447390cfd2a411fcb8c008b6163da2,788,296
1.919166666666667,Kecil,9e572ff4654f7064419d97a891a8b0fc,789,117
0.217,Kecil,2ac7c9339ff85fff3e1aee3eaf7bb315,790,237
0.5175,Kecil,e693be8d8b92c327a28dbadd6abedd0d,791,21
1.242,Kecil,3db5eb72ddad50a83599e1f0741caf7f,597,1
0.494,Kecil,d7205c0ebebe2744d7c2e44b6d69cc95,792,65
0.4,Kecil,49e1eb2294c024ad435adb2b1de09336,793,9
0.125,Kecil,7b0f65d848af0681e064d72f0d44e862,794,85
0.2,Kecil,f4d1833c85057a25ac14374dda132701,61,6
0.6,Kecil,ee8eb0990ff05d13d55e89350ce16a3d,795,10
2.88,Kecil,30b426aecc4e322e14030c1f384b1763,796,297
1.833,Kecil,d0b9d3d449a97f582b325f11b512bfd2,350,298
0.616,Kecil,f03e2584cfc057f8bf76bf5683955585,797,65
0.48,Kecil,ecd4bfa8cb104e8a1655dd59d1332d29,798,43
2.133333333333333,Kecil,4a625789888350aabb6b1acd0e8f9e39,8,2
1.008,Kecil,da77fdd937aba84787dbbba9231f79f8,264,77
0.6826666666666666,Kecil,753de82a096285dc21658d87c4933771,247,43
6.125,Kecil,7642ddbf174d9a97119510f56be6c201,799,74
0.72,Kecil,b5c114b11d53b6fd85a6a90790f0b479,800,61
3.791166666666667,Kecil,54668f8d7fb456c8977d5ca817dab50c,801,14
0.2346666666666667,Kecil,0f18321a5c6483ce8d2b2785f0c8f25d,625,6
0.9945,Kecil,2d80845a6f78e68221e4965655a9a9b8,9,65
1.333333333333333,Kecil,d5448c89ef7dc8228e12ae75e180ba74,74,43
0.8,Kecil,d0fac709247e97e9b44a5351891ef9f3,246,14
0.3,Kecil,9256d5ffeddcdb1ee516de53414ff1a2,154,21
1.4,Kecil,e40c9663823a220588b8f0c552ff5c03,550,94
4.375,Kecil,31a2f42a87890f87d77daebdfabc182e,802,15
0.539,Kecil,8fae593cc19dca7764e3eea78ec0fd77,803,21
4.0,Kecil,8cab8abac59158715e0d70a36c807415,622,45
0.96,Kecil,39af1cd37608a2db10b81fd2350ce047,804,299
1.224,Kecil,ce776bb92d4579d4ea61c2a009a2ab67,805,10
1.0925,Kecil,19998f21eb0c32c91d5530613a490f41,806,16
4.5,Kecil,cfe3de98710935b80905117b165e6799,280,71
2.6,Kecil,15a9e834e89eab39d973492882c658d6,593,300
4.2,Kecil,1fd5b8526b883f92d22dc09cda3031e3,807,53
4.306666666666667,Kecil,52875639c307f1a60e501898dcf12a4a,808,19
0.4986666666666666,Kecil,3133d254cf85a65d8e94f39e38ded239,809,220
0.6826666666666666,Kecil,53d2c16e7356d124bb2a3f64ca920754,247,301
0.312,Kecil,e145fe0be63a7cfdb3b2d57c6769cec1,209,43
3.375,Kecil,f24fac234abea1ab9560893ecc15a573,810,302
0.45,Kecil,d4cd62aeff97bcd3154deb9488f0cc5c,15,41
1.5,Kecil,b41f1b93d5b478ecc56bcd6285c3a696,173,41
1.3,Kecil,1cd4e06e315c38b1a4a3268caa41fcd8,811,14
0.3,Kecil,a8d952e8e5436a6fe36d24c402d100de,812,21
3.9,Kecil,2ad7e937566ede4b158f9b06656b69ef,813,144
0.312,Kecil,a1fa8c0b1d3e019af17cb198cefa4691,209,43
0.6666666666666666,Kecil,7dcc2e60786a27f4a3115fdf666b81fe,274,16
0.5,Kecil,c9bf1f1d7fdb5fa18943e2d9dad5de02,814,16
3.675,Kecil,3c07c4a8d970b0ffad8a97bd6b5e478c,86,227
0.884,Kecil,822c9ab05e9b8114704a5b2cd8639585,815,303
1.961166666666667,Kecil,f706789a48ef8564b44640d0180b1aa7,816,36
5.05,Kecil,cec6ba506483e17644eb48ee6694f5cf,817,79
0.1741666666666667,Kecil,2cbd0f06c3123f0bd14c4bffc0498996,111,18
0.8726666666666667,Kecil,06ae026e430189633c2fbd0288c86257,818,41
0.7333333333333333,Kecil,aba92acbdc38cb3a656015d4fa601a23,819,183
0.2666666666666667,Kecil,b520bae2a8c9790cac40196cb2025283,820,6
46.25833333333333,Besar,f97ad9066c718a6cef93dfcf253d3e0d,821,145
0.45,Kecil,40f9995eecfc68f54991ca49582e9885,16,65
1.333333333333333,Kecil,4228bf901c8db392cbffcbc1f14a13e2,74,6
0.4266666666666667,Kecil,7e5fe07db814cff1e50a7561a10e37ef,11,13
0.39,Kecil,836c4b48c2b383bb38bb5788f828c596,822,43
0.45,Kecil,42283300f3811baee739f5f6edc6feee,504,41
1.469333333333333,Kecil,37b4783642fb927cc790934843b00b06,823,2
0.5,Kecil,189e539d996a9b8ba4bba1a140a024a7,528,21
2.016666666666667,Kecil,e71435b372f90893385344e8be3a7696,824,71
0.384,Kecil,f2f960ea3804c29b5e5834c34082a0f4,579,6
0.2,Kecil,8934769521d632e65c27992662f05673,825,6
1.334,Kecil,ace77a1ab97b16e1947ee74c5f2d8c64,167,10
0.76,Kecil,672f4e03ae047fc417a8921d6c1ed73e,826,52
0.2,Kecil,03df27817e9494be978b56cc083a0beb,269,6
5.25,Kecil,8b0229efd2d204e26dca4fb9d3eda08c,827,96
4.785,Sedang,bd9fca6bf4bdcbf4094d7bc11415dfe5,828,304
2.625,Kecil,50f1880f1989251727fbbfe8c0a346a6,99,140
0.36,Kecil,373ad61ecfb4f1bd97ce0de42d3d9f04,829,21
3.9375,Kecil,6ef76b1a0c15eb96ed49c78d38f37b68,40,10
16.85,Sedang,9ee22e986a24607377ce379ebda2c666,830,305
0.975,Kecil,ea768069ca084e95a752ee7d51a8ff70,831,206
1.55,Kecil,06b4fb6f7d3ef030f7906bb13dde0728,832,72
3.066666666666667,Kecil,dbbd95b8c1dfccf8bd20dff9b52688a9,833,201
6.45,Kecil,ebb87ff961b613b4e8c625c25018f9cc,834,205
4.0,Kecil,a9bd39d11fe4d2d378c44eee9b11d9ce,835,77
2.275,Kecil,8d578db76b524efa43a961df4ac2d7d9,836,306
0.7821666666666667,Kecil,e94d9f48ab491b190c0f0bdbd12830ae,837,307
19.45,Besar,2bb3e85f2a403543fdb64e266e70c792,412,308
0.6826666666666666,Kecil,9bda44a359c6f3c4a011c470eaa1708c,247,16
3.9375,Kecil,ec22e13f6e6798a040b5e4db9d434e59,40,53
0.2,Kecil,a0b4002c65e49bff2f59d5c78c95fd0f,15,6
0.99,Kecil,a4c27cf9767fe2b589251c764b891eda,838,309
2.566666666666667,Kecil,902a8b8bb0768e8562edc2d903337812,839,94
0.4106666666666667,Kecil,40c19ad8081c5efe90d93d945287adb8,390,65
0.8,Kecil,7736ea239e147291f6adb766c992beb1,353,13
0.7,Kecil,7e3c3f51d5ccc2382147194f911e22a8,840,52
0.228,Kecil,0c5bb07e9638a9c1f2616db08eb0318f,841,6
0.2,Kecil,a8c6a80cff824c02863660b09d8a5502,842,6
1.008333333333333,Kecil,2655d926d7d25a339682b6d8b2d53a49,843,310
0.72,Kecil,5aa4825c48568a0e84cbb5a84fe0b533,844,52
0.35,Kecil,258a6d1b2a8645981cf1f93803e5ae6a,69,53
0.7,Kecil,feddfbd2585f9007f7ed77b1d1ae8d80,324,52
1.05,Kecil,2012a57204f00f8fd57f8196130bee26,685,45
1.35,Kecil,c033d17d5564326cf7986e7ffda1cf60,845,71
0.264,Kecil,a968285b931b85e05c46234aa3db388f,149,65
0.357,Kecil,8fc20e5093a3fce66e664f0f066e1a75,846,311
1.333333333333333,Kecil,672bdce161930b1c72890c619224376a,74,2
3.8,Kecil,36696562bef043d7e07305d62baf5ca7,847,312
1.28,Kecil,be4759b234eb97ef5af31ef0ccd0498e,848,16
1.0,Kecil,41b32e93d4f4db03491412efc40f3c91,849,2
14.16666666666667,Sedang,977f845fc71d6dfd5af3a0aaaabf2161,850,50
0.5,Kecil,a4975ec11326ed8c6c875ca0f56a2814,528,6
1.125,Kecil,694f7daacd749d7bde487e0f9675c5b8,676,37
0.7,Kecil,5907ee011dfad4ad998e382fe4df3d14,11,52
0.24,Kecil,283f243bb09e48e8f324d175182d5cfa,851,1
4.965166666666667,Kecil,ce195678bb5445bf68a272e3aeb5bb69,852,312
1.774666666666667,Kecil,7b18385da9c1aa96dcc9bf8da7ea4608,853,2
0.726,Kecil,8e9ecca4227272deda7212e69c0d7429,854,313
0.7513333333333333,Kecil,c702ae743958a81cd230189d4e72674c,855,314
0.45,Kecil,115fdef806a3b8e9fc52a1dee818f2de,97,41
8.8,Sedang,bb1ee1154c7f9b5329328e3fab9e6bb2,856,315
5.632,Kecil,6e1b14d3cbb5fb3a2c00351007127dfd,857,316
0.45,Kecil,28e4cc79e14821f63f876cb3b2f52eeb,858,9
0.912,Kecil,d0fb1e667e989933a80444f93da833c0,859,317
2.604166666666667,Kecil,36c1e7a02219b5d1e56743473a92e895,37,14
2.2,Kecil,4c1bdb311e919e2100eef5ef92debbbe,860,98
0.2,Kecil,acef497c1130f71ccfe63aaa1c9a607d,104,6
0.512,Kecil,18301962305db63b0f3e995998075ffa,362,6
0.95,Kecil,87f6e794e8e759e774a4c34590565036,861,47
2.99,Kecil,42749c525c90994bd3d4c74edf047172,862,36
1.3125,Kecil,db933f6b3a695ab2f9f990ced2a0c258,863,37
16.35,Sedang,b59e3776fd0270273b8f6b1345e2f0fc,37,318
10.3125,Sedang,a1231816b47b24a6fa3de97f2147a8b6,864,319
0.5,Kecil,901d948bd60c35ff015aa3a8fe28b610,528,6
9.1,Sedang,ba58dd885694fa6a278aa4217365680a,628,320
0.3,Kecil,00de7f393d962717eeeb2d7131a40dba,865,21
0.4363333333333334,Kecil,d51e0a7f437c0d14f560082ed007fd85,866,321
0.546,Kecil,70906e04da1eebf3d1b8791bd09ffe85,867,322
11.951,Sedang,884b444b6ef19272ab3adf358afcc921,868,323
0.756,Kecil,643a66b1dc5dad3de6cb5a41549e72f1,869,21
0.9,Kecil,f74eb9bc847b5e5e906e5e214bb451b8,654,8
3.2,Kecil,cb8e28059517d11290a61a51203df575,870,16
3.35,Kecil,b776dbd8d7dfb18b7422dd99b1f1ba03,871,144
0.6666666666666666,Kecil,9c74c26ab807a4a6a5c1dd3c0a112d76,274,16
0.4166666666666667,Kecil,16447aab914c7ecbeb5b7b7518ff3d94,872,65
0.2,Kecil,2d27434c710806b971a721da337a112a,139,6
0.2346666666666667,Kecil,e502a4cfd9526d141774f8f7b3d2f782,625,43
1.333333333333333,Kecil,48619586c9a058ad8640a4e53185a9e0,74,52
0.245,Kecil,794c86fac605d182da0e2e7965c047f6,873,6
0.3,Kecil,bf06a69bb27c58156391de458700f3e7,15,21
1.452,Kecil,f45d3b91af1103db9a21dc9d11cb9223,229,94
0.935,Kecil,b7c082547bcb8ee0d7537b17668bc108,39,230
1.15,Kecil,159d2dfef362b9ad87fc748aeca593e8,874,9
2.604166666666667,Kecil,15c6285354cb4294fba984d48fd19805,37,44
20.5,Besar,5e560c2bf4bf75f9c836af727033f3c2,145,324
1.55,Kecil,aae1c80508d794a69456c92a49968a2b,46,72
2.85,Kecil,e5255f9b1ef223780f2e2d7d3e11fd22,507,325
0.6666666666666666,Kecil,4710a0bdb9d5f433754a8c77de67ed88,274,21
2.1,Kecil,732b161706d966d09976eec245d8b3bf,875,128
0.5833333333333334,Kecil,8e761c0d91fd28b0937e63238852f2f8,211,77
0.2,Kecil,8bd9ea581812a401d20fdccc7b8abb1a,139,6
0.748,Kecil,18bbb32704d17a575910a8cf8089bce4,876,32
1.3915,Kecil,45f68d6b5c1bdaeb13882fdcb62e4e47,877,16
0.512,Kecil,df3ef285e62ef3719a8d1b02ea511fc9,362,6
9.333333333333334,Sedang,9bfc587761f18460f4b443495f3588b4,878,171
2.929333333333333,Kecil,ed13ae6f86e2108b97c3e86d7a9adc3b,879,155
0.45,Kecil,3606696d19bbcad6cb6c0e985749862f,829,41
1.773333333333333,Kecil,e002889aa3b0026aa7dd040d8344a14b,880,23
0.5546666666666666,Kecil,2944c269bc95271a46f4c63f07149b0a,881,326
3.5,Kecil,84c14b1bdd1a86dad802e0863ef5385e,363,98
2.1315,Kecil,b18d3e74e5793a823be8acec061a5977,882,68
1.446666666666667,Kecil,5cd053141f4add1fc0a9ea4fb43242db,883,37
0.176,Kecil,a90344a21959338905811b0c0248ac4a,104,65
4.7685,Kecil,2eb73af678f6999d0c48d617f5bc42bb,884,327
5.25,Kecil,962a6951154f98f2c8e9a5b8b2bcf4a9,827,17
0.462,Kecil,1a264b7839c199ba4df21d5284492650,472,13
12.19,Sedang,ea13d597910697c345c5e41c59512986,885,15
3.4125,Kecil,a742e0f6787ec4e2ae3a124d40d82c6c,110,24
1.0,Kecil,8aba0cf5748dc396ec71bfdb0624a2fe,886,21
0.4166666666666667,Kecil,e4d1cdc6559e08672c98c73a21305521,872,65
6.5,Sedang,691e94cb0e5eef842f15bb1ca0dac309,887,328
1.666666666666667,Kecil,3bb8427f7700385308f42cfcf4c8d10d,275,52
0.288,Kecil,92ee7c820f6eb0c532ecd94508e3cc29,888,6
10.1,Sedang,d1ff1a1223a2739d17005c9f4c4a40b6,889,244
0.88,Kecil,81a7ce9e5b3c92b523c22a4d3d3e05f4,890,41
2.613333333333333,Kecil,e91955df14147b502c6737d45dd0bdcc,891,2
0.3593333333333333,Kecil,72b253635b316f49e42e618d6e585ebc,892,85
2.0,Kecil,c14d410aea63d378e1934e00f20924cc,893,42
1.583,Kecil,7b85e3deef35afd6ebed5461ee8f0641,894,329
2.027833333333333,Kecil,6fd08d44046ab994b96ff38ad6fcfba1,895,16
0.2,Kecil,165948b2c41e846df7d09b56826a747f,15,6
1.125,Kecil,7c197490eb450e4ef0453e2ac0af9f30,676,8
0.5866666666666667,Kecil,fb629d276a4906468cec4054df4bfd24,896,43
3.15,Kecil,87203c0c493c868d66c51ca0b47328d2,897,127
17.325,Sedang,15d5088ad671c687e6ee89b9ba4e0766,898,330
0.375,Kecil,931c60354b3929e5d44693757b11b5c0,899,331
1.1,Kecil,64eb8b21706b8e2c733ba16bf02a1537,900,11
4.45,Kecil,736c8680c4a1ce8fc7ed08c9df0431ab,566,332
0.392,Kecil,1349eb7b72fc4394d408917c76464af8,613,240
0.4533333333333333,Kecil,33f00e46ac331db0df0c5e84b67dc1e0,901,152
1.0,Kecil,b21f65209a6ce012874c5b0a33d7bc55,902,43
0.4266666666666667,Kecil,3d870b8af7dbdc91b10cfb0139f3d44d,11,13
2.775,Kecil,0c9439abe84dc40a64fc164365c4d064,903,333
1.334,Kecil,cfe99a31516679fb9515881d25891570,167,16
1.3915,Kecil,a6a5c394a9908ba4b34f50ce6bbb3465,46,9
1.85,Kecil,ec6cf0744914e96d2c1bf6a1bc475665,261,139
2.1,Kecil,39fc0322ba2fdb70b5c3f6ff32baa4a5,904,103
0.25,Kecil,a41e24aae442561fb4a9ef505ff1d55f,905,13
0.6,Kecil,d8dd9c0b7decc04a3112159b4e6cf7be,22,10
1.109333333333333,Kecil,a9c07eb189dfb45ac5652b6a82f7b008,609,47
8.45,Sedang,5d0163a1864ccff91f6949a1b03a37ae,906,334
0.85,Kecil,a5ff20b029ac4a8efcb652a53f640ce1,247,37
0.3,Kecil,f9677c35e1360591bd6b86e3c5c20181,61,21
1.333333333333333,Kecil,f2886fbf788880954be8b4399aead7c8,74,6
20.83333333333333,Besar,afc026db9e1bc0f06ae19abe8aff3b66,135,335
2.604166666666667,Kecil,531db530c03405e0e34470594e53b7dc,37,13
0.55,Kecil,885863d2643afa92b9379cacd3614f26,907,77
0.4,Kecil,f2bb1681ac26e3993d10ff79cba282d5,908,9
0.55,Kecil,fc13bac52be6640d9a77f54894e2c0e6,909,77
0.5413333333333333,Kecil,2a21592fa9b5f82a36ec4e151bb31d10,263,16
0.5,Kecil,6ff2272628904adc50a60b0d755e9526,472,16
6.266666666666667,Sedang,edec8e73963826ce09b218ed8cafe3a6,910,336
0.768,Kecil,564f6caa975212d645b004093145e621,911,337
0.53,Kecil,2381a3052dd37f97e616bf160467acae,558,95
0.48,Kecil,a9e0a3a894f4bf7844830c090853c3e1,912,331
0.2916666666666667,Kecil,c59f580bd1844c1f634ce410bda0a6ea,97,65
0.6826666666666666,Kecil,be3eb52ad733d7f7fff631a0cad35e81,247,16
0.234,Kecil,ec3a2834eedc556927bb46dbad044f91,913,65
1.3,Kecil,dcef0da33db62e8ec01b99cc3d813676,872,36
9.024,Sedang,bc2d6310e5cbd60facb2f9c8d9471597,914,218
21.0675,Besar,77e56e1e099429aab02aa75e36831eac,915,338
0.3,Kecil,47ed9bf58ec9b274dd4effeb9c75f117,298,21
0.54,Kecil,ac8cd7b94039a681dafe6f7d664864e7,583,6
17.918,Besar,81c891c541361f1108fe9e2a645324d9,916,339
3.75,Kecil,72a2153c4d20cfbcdb7f75d9c39f5814,917,11
2.65,Kecil,3321ad579f19476d0d668f726f8dffec,918,188
3.125,Kecil,048d97d0e3bf2fdb3f1d268b69396cdc,919,51
4.8,Kecil,4be566f7ce6887d7ba428bccab9db80d,920,38
1.932,Kecil,79e15231b726878193713bdd2c293448,921,340
2.048,Kecil,d2f2c2b94c6ac44ece0bd0dd202c7939,922,45
2.2,Kecil,71cc431cc19ca0b0bb8bcd909b5037e2,923,341
1.666666666666667,Kecil,612f9101c59a6a365b661f2546fdceda,129,16
2.625,Kecil,d7afbba2a75a596c3a917abe0efd5f5a,99,10
0.2346666666666667,Kecil,583761235b9cbaaf0f216aaa1fb5c70b,625,65
0.7,Kecil,efd750dd2fc958a06d84d97bbc7056af,299,52
2.133333333333333,Kecil,5031f2af0894d36e3f6fe78b6f2d52bc,924,11
4.5,Kecil,54dca21ee79ceeb14349eefde174341a,280,9
0.5,Kecil,f8f1404df05c9e68c0f11fe76b338921,528,21
1.35,Kecil,b62c4aeee36fc51b2bd7fa2e5c3268b2,559,71
2.0,Kecil,5c0df984f68150bd43a1a59aaa83c13f,232,65
4.2,Kecil,adafff46869180550d3c4741c60841f2,925,235
0.726,Kecil,1589d392201547c9b78a117c0e2191dd,641,41
0.648,Kecil,431dc11c26a67c6a49e81cee84f35b28,599,10
1.114666666666667,Kecil,b80b2895a4edf092d99f63d8d96d84e5,926,342
0.8,Kecil,03e606af3a694d55bf9abce7f5b07c42,131,52
0.312,Kecil,0820af09ddc75b84841b1fab4da4be9b,209,43
0.494,Kecil,69d4040bce5f682537d8e124d1cbc2eb,792,65
14.75,Sedang,69eeb1281add8e5d8b916637f9f11a1b,927,343
0.72,Kecil,c0bc78ee82fbbd6bfc0638d513c238df,928,77
14.725,Sedang,57414a165829139b9b534f0b4a794fe0,929,344
1.048666666666667,Kecil,24a961e01bbc88851232e60d5e2795a3,930,77
2.85,Kecil,d48bacc1dcd9c86bf1ed4ed2a303336c,931,345
25.5645,Sedang,4e5649d10a8a7453bb3957caf1cdebf4,932,346
2.216666666666667,Kecil,e83e5f5ff7ef69f7a09c848795df56a7,933,42
0.6,Kecil,b31f6d8ca8da2fd8d4ee74cb899d2092,934,10
1.310833333333333,Kecil,3c1e966cd4d045453f5b6660ea644c23,719,16
2.2,Kecil,593bdcdada2c45e94684f7bb36ca6cb9,935,9
0.6666666666666666,Kecil,8173ca41cdb176462f9ae79821a48404,274,65
4.906666666666666,Kecil,d369c0eb24f18d687ae8598d570cb255,936,72
0.175,Kecil,6a65f47817739b82dcd2cdaf4c568e46,61,116
2.9,Kecil,18fa9cc25ea8b54f32d029f261673c0f,937,146
0.9,Kecil,f6e0b7ccc34e4decc1b855f8da06a5fc,654,8
1.056,Kecil,23658e8d5d2c1d61b0d59b34ebbabb44,938,45
1.3915,Kecil,d92e9300399af3423de97225eec881b1,46,94
0.5833333333333334,Kecil,41fa7e83aa499518d6e793a30a1ce242,939,13
0.2,Kecil,2afd040779d1ce6295b76d092b048066,697,43
0.28,Kecil,4f7cbaf3cb54ae93234db08dc8f072ef,940,65
1.5,Kecil,8f79800a347de2da5104a414bc791a0b,941,9
1.2,Kecil,11e0a57b7340441c4ece1cf7efd99ff8,942,51
2.604166666666667,Kecil,77922dd87928c2cf9225946dac2a27a7,37,23
2.0,Kecil,ace0a62915c59a40d45b2597336c68d7,689,21
2.333333333333333,Kecil,a1ce5cd7cb7370b16b898d24dd384c65,713,21
3.92,Kecil,06c38a87544301cba8b0fb5a0796383d,943,64
1.288,Kecil,b586bd078d2983fc172740035eb9cd3b,944,6
1.5,Kecil,5fb0031ce4395d307321919f71ffbdf7,945,347
1.3915,Kecil,b3c13ca98fb6f9dd5c6aec8b1d353506,46,53
0.6333333333333333,Kecil,06b55f15e3505bd276acabbb4d3633f5,946,348
0.4,Kecil,09690382191f134e947200ccfe32f7c0,598,9
0.55,Kecil,ec72556b5da399d24fe06338e816a9ac,637,230
0.1393333333333333,Kecil,543677fb57d4ce16a9ac89d2d1fafd4f,269,43
7.098,Sedang,c61cd4826ecfb4760797ad42c92ff8b1,947,126
2.25,Kecil,db59f0dfd5593c492b2ff1a6ab50cc2d,64,2
0.75,Kecil,9a3a682d9257657cf55214a390ecbf3c,400,16
4.5,Kecil,afecbd7b41e981fa603c9c008f894f15,280,24
6.25,Sedang,584c7a0f5da1770ba58350c8d8176b45,948,219
1.8,Kecil,b50c950aba0dcead2c48032a690ce817,247,19
3.675,Kecil,184e91de5d4a87f023bba45c3e258349,86,349
1.6,Kecil,3d3cd6379eb6ac4e8e617574a1d0d145,949,21
0.51,Kecil,b980f3256c981fc178514325143b1fc8,950,350
0.3166666666666667,Kecil,4a74e7a025c5837140060a472bd16950,951,65
1.2,Kecil,45cc9e057103e5e2176034fec87a06ca,96,2
0.476,Kecil,24e19cb0f9da4394876ff32b7a43b99d,952,6
7.616,Kecil,0d56b4fd97465d99b6ed174ffc7ba133,953,47
9.6,Sedang,1a77eed8713a452e3cbcb548cccdb96a,954,351
4.5,Kecil,ba1d7e7ee1f055d252a2faa8ea3cea9b,955,117
0.6826666666666666,Kecil,c8fac97dc76c4867dbe264c28b31fafe,247,6
1.333333333333333,Kecil,b53f20c2b12a4b9821ce57f46a7d1cae,74,65
1.9,Kecil,1f180c96859564dd5857185f5914d2c7,956,117
0.48,Kecil,2ef440beadfeaa9ac762aaf8fead2836,605,65
0.8213333333333334,Kecil,446a112adf10992c2e26eb566a68bd46,957,52
25.4,Besar,c62dee961914cc2e49239963b04258ec,958,352
1.292,Kecil,0e8e65e0044a4d888d422517f545ba2e,959,8
0.448,Kecil,8e42c31b4ca1afbb6bbe17efdd666cf5,960,116
9.75,Sedang,cfabf9d1f7c14b709f2982f83c8f9538,961,353
2.041666666666667,Kecil,70f4ee470f7fc40e48a98f2903ddf010,962,59
1.188,Kecil,fdc0fe1b7ae4cdf11202504eb045b0b9,963,354
5.65,Kecil,a6d351912e312fb24186739576d04fe2,93,258
0.488,Kecil,a5805a2671f8bb392f3282c35e0e81d9,384,355
0.5,Kecil,b91b152754992edb9a83710c87a9427e,964,16
0.35,Kecil,7b32b1b87594b60dced8abb4531d2986,104,53
6.770833333333333,Sedang,a6a8b6b05afd3a6e65c00b897f718425,564,60
0.476,Kecil,5c821d665e58b08092e830f81c12cc37,952,21
0.5226666666666666,Kecil,cfa7ee31b3e91eacffe78176dc964965,965,356
2.300666666666667,Kecil,2a97ccde48b4f516a7a76352d03eff88,966,111
1.5625,Kecil,10c2160beca6757676b447aab88e5129,967,81
5.525,Sedang,85f874eb720bb544b42fe257804fec67,968,96
0.56,Kecil,421223eb7c20a8ca13ab3a7548e0a1b4,969,13
2.45,Kecil,ff96895c6b1d31f34b2d82f86670fa85,962,227
0.8423333333333334,Kecil,57c9362442482cd2451f2eabf468e532,970,220
1.8,Kecil,c7079d23bead81759eb7c670b96728bc,971,10
0.7,Kecil,83b92639fffd1d55c9e04c77c86d8d2c,972,357
3.25,Kecil,329c661807f085964b1877bfeca6ff73,973,136
3.44,Kecil,2145a2868aaca837f92fd4bf1b6db163,974,155
8.197333333333333,Sedang,34282a40b7d2b7aae8762762cb6ebcad,975,248
0.26,Kecil,6743237ac224ec25a57fcc1b07197f64,675,6
0.86,Kecil,aaea62612b84679ddf91cbdda1183e7e,976,37
0.264,Kecil,e69137c3731a8a094d7e2ad97f76c95f,149,65
4.644833333333334,Kecil,9ab67e72832283a835980e86910ecf73,977,99
4.116666666666666,Kecil,1f85abca5a45544302089b5d442b4370,978,117
4.0,Kecil,5129530d6042dd13060c2fd1748758d7,979,81
5.65,Sedang,8973ef2da217ed7a8e15dc3c7c5c96aa,980,258
1.932,Kecil,a1013e8a0647368039fc1a2f7cd5e516,981,358
26.2,Besar,b944369f7fdafc891e06b47a372f7c45,982,359
0.665,Kecil,aa48d4f285b37252409e6f9fcb0b8ffb,983,360
0.6,Kecil,cc4683230056b8f1c0df24f7e335d3ca,507,16
9.65,Sedang,485c67ced40028609fbe77043fa0b943,984,361
0.95,Kecil,d696750e550fd0f733979dd7e5dff921,985,47
1.9,Kecil,2905bcccc19e845ff57663618d52febe,986,117
25.0,Besar,cea7edf64d9e93fbf6b89cc3ba537cd9,140,362
0.972,Kecil,a71e9a8a54f4ec1e46202a099345f838,619,85
1.15,Kecil,ead3077a141a9c800d6a4bb9d0d415b6,987,99
1.333333333333333,Kecil,ce341595864bee3e380631fc5f61ff06,74,14
9.4,Sedang,b2802bfbd4800fbac8b9554cbea43894,177,363
2.333333333333333,Kecil,a8fe47ad6f852f93cc92c7b408687de3,988,9
0.33,Kecil,10d196ec072e2d8382c7ec9c942d7ea8,989,13
0.3,Kecil,6c321ed0f47858a8650f4104771224b5,139,21
0.891,Kecil,b1fa7a05a5eb864f4fd083ef11c0d0d6,990,364
