Shipping_Cost,ID_Product,ID_Shape
10000,38969df72ffea063ee2905f51b08d428,4137
10000,f13db9a6ceefa4b25cc87b080769dca4,154
10000,44612c61c35b16f7b7e88dadcebf096f,384
10000,874662e6b58fb0dcde2888d40046c6e6,598
10000,63b0acbe2513293d425f64289b622766,1064
10000,e5d8b0dfaef396923f6874b90c35f1c4,3899
10000,43cb1d661a38ba864fc53fe1b6edb0ed,4138
10000,e2095018c250b68d73a98ba81f1e5f59,3462
10000,143c616ec3fe0cb065c3805cf9bd812e,2671
10000,4e064cdbe4079c84a33181a96cf5609b,15
10000,b2a11c072dedfc137aa2393bb4a2c8ea,1307
10000,8e45f326187b3e85211143797e4bd30d,1394
10000,6848854ba286220d5450296fa28f9099,1405
10000,4a351fa3b10c2b78daee983c534c56fd,4139
10000,1026a916e88dfbc27528445d448619b2,2308
10000,240139d2f04292ee0789c908cf22d505,566
40000,3ff22524016b71a48fd1e5054632985c,495
10000,d92cda0cc0ce2758750a52b1a1dad05d,689
10000,18d307d967bbf1300aa00b34f34c374c,4140
10000,22bd45d50bed841763d6f7f58cb7b6ac,61
10000,e339410beae2b9f9987f5a4e0ae007f3,274
10000,f6365f947341b385dcb3f130e58236b8,1602
10000,9116ce8acab686803dfd443f5963e69c,3072
20000,ac6c3623068f30de03045865e4e10089,4141
10000,5496bb97a69c689317d895c265f13a6a,4142
10000,312669e28dbea698f766c3daf44771c8,139
10000,0cf2faf9749f53924cea652a09d8e327,425
10000,812caec8528c1f3b1bed583530023cb5,4143
10000,062907032db5e0c065bab136233a9544,4144
10000,052bc62f1969b8f09b1c3cd6f67e099d,4145
10000,e60929757cfd605adb6061bc68412253,4146
20000,f4f4debbcfcafe6858d1e37a1f6e436e,3419
10000,30a70759c34dd4a29c5596778a0eb116,3632
10000,77bb7313da6b9c08c7ef73fa7f821ef4,209
10000,c760b9447b368feb545ae8c568e4c94f,4147
10000,98c9ff7d86040b4030472af040f1a4a8,2122
10000,6debe62ce3828652a75c52d11bb012e7,1068
10000,5b3a080274573239e92080e9e7278470,354
10000,d433ccd6963b166039d9d943a9015edc,2647
20000,067a7177d086c25f597516184a07f05a,4148
10000,35997e7b3823b0bb5947dce1986cfb61,2770
10000,13e290d958dc257f594b962ab8c131b0,4149
10000,fe5827d110a9ba59d4ab407e86ccd6eb,1151
10000,34b3d6e3e824bdbecac9611588a63459,64
10000,9d4db3c01961c5e9d8a50e1c0b1fa2d1,4150
10000,951098957e7871bfeab769de5e3871a8,4151
10000,0c30a560a3dea926f6ceaa1f36dcc213,4152
10000,027cdd14a677a5834bc67a9789db5021,2820
10000,c47c31505404caa7fa20edad4b971746,1432
10000,b042d2cd76f1dc3b25fd3e81e35d406c,15
20000,0ec6e7e13e4987eee4e1081a3472f5b6,2181
20000,efe7792157864135b3a535fcfc5448f1,4153
10000,700b2242828ce37313207c1e91adc2d0,4032
10000,872c150bc3167f3a4fd9214f82931358,2053
10000,b75a056d7d03227c3a3b60e9ccf518c9,318
10000,c76a7f2aa3596ac11fa33fb6f98cc7c7,4154
10000,f16e5b7883c1349e57bc5e92ba9e0d96,820
10000,cc2232dbef2c9fca23f4c7f6a19a42e3,1819
10000,5ad2fee5f3e327f898435c3fcb0c93bd,4155
10000,f5310df9e7251df17169cfd6940dfbc8,689
10000,7ca936dc950df6505bbba4a54a00203d,4156
10000,2d5fe303346a3a5650b3b115dbb4b699,4157
10000,5ba095a19bde52d6c87219061639522f,4158
10000,d9d319caa9e0b2993d581f53f036ba72,1072
10000,90916a1ae9ea5e3c8c15c37b51834f37,1432
10000,86cbe3f62944a6ad224137e01f54c0b9,3289
10000,4c2e7dbae8cc699dba97825c02d87b27,4159
10000,83b6bc973e911a21b156247857bc0f59,127
40000,c16a725515f575d16a399f36c3e64399,4160
10000,b5ab439c1d3d3990ca8375b8db5b8440,4161
20000,8e7a3ee016b12c87b5e3e7e717620758,948
20000,53af05c8098ddaf0b8e61b1b38e8b4e9,3159
10000,711ffb7574aa22c89aa744dd74fefd5c,4162
10000,11da471af2f5c0214e3d5fd7433a6350,4154
10000,b6ea15ce7ec34fdebd80ef71de3a24bf,3215
10000,3dff8f7d2b529f106998c4682b0eafa8,247
10000,9f75358fa2d94f1d0caaa37653db5775,4163
10000,29af47aaefb3a7a8bc5b00d008cdba89,1537
10000,ec58535d820b93edc3f1cfde52290334,1048
20000,93d9ed4fb2b32cec509eae4f1860687d,1166
10000,0a4dea9eaeaaea5b7894a9a4ec6ed660,1943
10000,3a85491e291016cb452b9b8e78c30ddb,4164
10000,ad7c531c2001111873dcfed9d8317439,99
10000,81f3b58e2adf194df837b71d288dd315,274
20000,db49506c4a19ed884c7df231e08c564f,4165
10000,dfd57e4f6b146266a765a285fac364ed,129
10000,541ff1bb76a9502be425895dc6726d1b,842
10000,2c41d13dc2cf0e9c2e8db8952f0f3ff3,4166
10000,831bc6df8c644f854affd8515771a3e6,4167
10000,e82773dd03318132e509b6330c868c7f,274
10000,409ee48b5db216ee69ef004c035ff067,247
10000,205f96ff730dd709636da2c7b9cb7ca9,1090
10000,7c55124fe738d3b1dd4b1fa8cac690c5,104
10000,691068f9993552f6ba5a12e4b379b4a0,1950
10000,1b92f53b1a02ed873cc9edad59d2031b,4168
10000,5ccdf90770b6368962f99d5bdccb7ef1,4169
10000,734b90405c30810d3c6d8029d503f4eb,178
10000,12ce53b5f757dfcb8e78117caa2d6ac4,244
20000,3663ccbce96bbbea6b1b38558b5356a0,1366
10000,59472d9519d2b7956f78887301e908ec,760
10000,f1c5eb59ca7aba7c4e5f0e3095473f8b,1612
10000,7d018f8e4f93213ba7ad276e25fe20b1,1582
10000,06353656886de747a549351f1ec7fa9b,415
20000,c8739aab0307635a23981f93dff12a9c,4170
10000,693f7bc4e67d0fe9736923ec0af7db3c,386
10000,02a56644dd5dbe6884a047f4d9ea52ea,345
10000,8eda2f0e6d437afc08f71ac4b3b380a4,4171
10000,d8ca963a86234b664c718ead584675d5,1019
10000,4d506f00f028642b159fe0be712d8041,4172
10000,2b6f9eb2e0273b74678d183b325c122b,4173
10000,40562621def0bbc3080d94f54b9d1f61,11
10000,9f10eed205ecad4edb9002f9d0b62ac8,2931
10000,b13899910ed51e5a0e45b71c21c46606,4174
10000,8b5227e28272123eefd613a10ffd7704,35
10000,c5b72065154ec27c2d1ed8a654c3348f,558
10000,c3fff1789c3ee48e562e3ce051a4fa3f,269
10000,a0450529bd974ebeaf93b1731184396a,1117
10000,d4a9f03055ff0e12e1821a706f554322,280
10000,f4a9b2ee7355882bd41e1bf5126cf56a,15
10000,cc4b51ca9b5ca05b7fd5337bddb7341c,4175
10000,e51c94c542c3102b23b946ccbd17609b,688
10000,4ae6163553190ab2897ecd7683eaafe2,274
20000,30ac6df06dc59ad72cf2f158fc2d904c,4176
10000,af36c7031b0d5e172743725ecab0cebb,4177
10000,ca1bcde1715f1d903681187ef59e459c,2095
10000,4bc15899b2cd7ade6db2fb0a5188cd24,2022
10000,fe05ad488982d6de6373f13486d92d99,340
10000,dd95c89de4ce416b6a2714b39266a7ed,37
10000,daa46fa57a171867a99dcc8a71ec21cd,99
10000,4ef9e7430e9943ddad2f1b194480ecc8,2174
10000,837643365f350dac5b859c5c65ba9b4c,4178
20000,40e0e757ad6d3fd9059ffa64b249a12f,3857
10000,0e9923b15d37f33cac70de6648429148,1283
20000,7caf32b90e6fbccc6a37ee8633644895,4179
10000,2743c376f40b82b7bda71ad4a1256507,515
10000,71edb37d9bd2542f8df816d01a86af3a,3849
10000,3ac5a9834cdb5e3a4e47c3535adbff74,22
10000,5bc6f966c95b579fc0982b73007f1917,201
10000,ac8a3c0c9899b7c670f5adc5880d9a17,209
10000,53e5ab849cd05746afa487fb57fa8271,659
10000,be8aef10cd8c8a52fa98f5f7f71bb373,40
10000,f2d649f157cebee085ed738f23d5d6b7,4180
40000,a88cfe5c20413ddeff0a060c4202d278,4181
10000,68da30fecb501eacf0de129b2a56d0cb,4182
20000,3a7553224e54d216c4a65c85f2d04deb,3316
10000,ec743e758e4f6c47b4b9e73ddd129e86,3809
20000,4eda54569384f6cbe0511828fc574fb0,4183
20000,546acf50e60127aacaed5190d95bf52b,2933
10000,6fd3f7378cd65325e10cb21733778416,2167
10000,ee3cfb33869693f2a7e8417c795d8cfc,2691
10000,d7de6f5b1c0d552167bd5a8d4b45f6da,4184
10000,8d2741c514abfc9654c7dabdd71fc07e,280
10000,cbab8cf1bbb5a20f2f691b1f2c1a6e86,3882
10000,68f3adaef1620e7b0c4c7cd9f78d7ed0,1347
10000,d83dc88999f72a99ac7e3f7e2ae88c40,2108
10000,4b2422ebbc6723e80f355b11b4d8fba0,4185
10000,a662d99595c3b6054702480cb7382afe,2556
10000,d6235e8c515051ea4e5ab000d625b9c0,64
10000,696a999ec17e492f74e0d1a76226b401,431
10000,3d50229001636cd5e9851e53383c6b8a,4186
10000,ffd246249e3225c13f40b5b91dcaa65a,4187
10000,289dfe89bc0d1eb6bea5a0a3bde85552,1543
10000,9348cf658c9f20576186a9f3b82c58c3,4188
10000,73ae8d8ca7df19a982c92fc1265d9e46,1172
10000,a72209f6ea270769cecf0ed4168d3893,232
10000,8283442d1af5a158404e8f4cb53a2090,2773
10000,c86f95986c7050bf988aed62520093e7,853
20000,18901878788fec7ddc55e64d1ace8187,1489
10000,05177c02b7f7e985fb4a90d1465f0fba,209
10000,78f9e0fb082486f571595a1875c306c8,304
10000,f522bb1400b17373f48c625ccdcb3a13,4189
10000,af53bbaeee1f3190c2ff939fc236b6f5,392
10000,ba34539b92ec1baa3a9c108b81cd8344,415
10000,e8f492468d1d405a95e157c7530ae6bf,1118
10000,d48a0a53664a92739f3ff40cdae9078e,1244
10000,525069ef824b496ed4d5a9fc67938b46,526
10000,5b99f79ba0d929b0f3270ab0f0f5911f,4190
10000,8894c64689c2a3a29e2fff744de30e46,166
10000,6cbd4637b69fff7d983bb1a757febf71,2127
20000,f95d5d21561ea085ba1e1a4e53840844,4191
10000,83a1778b0d5b20c0724c97e35f083082,4192
10000,d2f99bafeba89693c208b6f7a82168e5,4193
20000,7180e36c30b2c9aaef70caabf4e8edea,4194
10000,cfc8376b91d04c43d4431abcf28d51bc,1927
10000,d984b9203bd56960bbdda0bb7f05f781,246
10000,2f48e99df2052ce8a7d14855ea40e838,962
10000,5dbf50af9485478b933f1028e108640d,432
10000,6decf43351d89bcd0d6f0f2b607c4e1c,15
10000,1f9210c9ed7b87ba42a048f297fbeb03,930
20000,96b98d97d2ecc26af3bc439935d9dc46,4195
10000,ab328a14d2698a726fe1ed2695f5f43c,4196
10000,2ab31f78e069ddb51930c6ace3759e45,4197
10000,f72c05c5dadc3a4e05bdc5a92520f66e,380
10000,06c42344256e5a78e6bf38e92b1f1563,209
10000,ba141ee1157c8499edebf350c898084b,4198
20000,6309ecb18b264afd138380fe238589f7,4199
10000,94c6a83ab9e528e35fbe815ad5a05905,1098
10000,b05eda1aa0322626a26b40fe913ebfc5,111
10000,50497261c5976a5ca9c115935de42450,963
10000,ffd9ac56db9194a413298faaa03cd176,1361
10000,1dc7685f4fdb9622d84ae2ec658d5bbf,4200
10000,4c6cbc8f097c261f62ae0a8a2660db03,1138
10000,44efeca9e2a12a4e5af1940d1d5d7c18,4201
10000,3f84f961fb9323a568f07488788a4e6e,274
10000,26e1c314c9e92fb104346d515517d99f,193
10000,ef7902ad08e80e1e6d5b418cedaedaf7,241
10000,63cbf4066cf395d6634831160ddacbbd,322
10000,95df8ca600dda9824d93795c9066eb6c,618
10000,163365b4428bf91ee261186233e5f796,4202
10000,153ad88dad29825663dfb8588c45a1a2,69
10000,52817a1b17d101c0656923254b92aed8,1025
20000,835e3f51a6ef088097cc8cf42f08fd17,3366
10000,29d5c2519a3dc99ad17aa6217b812335,4203
10000,b9db2807a5ed576de4411c679bc8ec71,716
10000,5688e01178de72fdee95d7d456d387fd,625
20000,57b5726e43d656e99611c432b3a7b1ea,4204
10000,a5502e9954017124d95f7bce4c89d339,96
10000,b7e9c96d27b4890f109a6a1d92b64ea3,2341
10000,86b22a03cb72239dd53996a67df35c63,4205
10000,ae52b85c8712696950e9287398316251,1178
40000,ce4d0d86fef2b1760405c82feea6bb7f,4081
10000,e3374a33d19814ea4cbd0ac5da8e3978,2026
10000,1be9435dc0c47cf6b58c34d3bb7d6f54,4206
10000,7bbc646134de228a74392d8407d16df8,535
10000,6ed6fb2418af24e9d020b1c4fd7028fd,1023
10000,00917855135d67fb060dcd81863166a4,246
10000,a3648c962d60ced36f589f0500cdcb60,265
10000,b0619e7ec34ce21283851c82f5189caa,4207
10000,32b5089b4627d3303dbe8c1b6314b63c,37
10000,a3ceb95649a48c0c54ae4bd1dd66d035,3746
10000,7aa1ab866537ff58ef91e90e3df92134,4208
10000,2e810f124ff7668bc1ea0d1953aaacd2,760
10000,01c2e91674406ebaca6a1bbf7f61c3f0,1660
10000,70dfaa15ff6214af572bcf8372986f25,244
10000,f196248e8b5d060cca414a664ea9a76f,4209
10000,4b271b76eed185fd46be2bf42e1d02f3,4210
10000,d328462624ad874c591813fcfadbf1a0,281
10000,f3ee2b5fe1f27cb775ed3e8af9ed39e8,1072
10000,fe6550863a0e6a0167e2d2859f8f3b9e,11
10000,fcd525d5a642e0fe40613667da935322,629
10000,20e5b387f4e760842c0aeaaca8daf4fa,4211
10000,99a31da32285762c037b6d6bbdb0ed42,4212
20000,18becf80f3bb277fc07eee177b32cad2,4213
10000,0efe972876d70927f5099b77f387c6c7,40
10000,33334a894aca4ac5b4b0832506727673,410
10000,39bb2f298480bb8f763c1729a4db03cb,661
10000,83b4e88ac4a5689bfe0f7afe4a2b07cc,40
20000,1b93af229a5768eaaed2064722b1c1dc,1288
10000,9927048351cd36357bd4227c238f478b,149
10000,2bb67f2cd3ff60400e0bad33aee72d2a,23
10000,e14158cd492e57786ac19f9032be3607,605
10000,e63a0e880c77030596b66c92dee7f295,74
10000,2d760d94cb67db3551e9a01ceb060161,4214
10000,d16a80644f464c2525a662b0567c281f,179
20000,705be5f57de9f02f46b9b2ac3f7ebc8a,4215
10000,a936128139f1e619828901ea0e771330,4216
10000,12722654d210214a6fa95baae1e37941,46
10000,c22d563bae38dd4598dc104eefa52224,23
10000,4c0f34e546c8f735ab44af10ca679f20,4217
10000,674d9e3c3964c35239687c920b19a307,54
20000,80d2404aa74015aa6cd21863642295f7,1318
10000,7942dc4e2a8873cc25cf1c5dc6036390,232
10000,cb0fe29b88df5b43cb3d434b6b0e8db4,4218
20000,32a0c903321b383d2df2bb7d835ad2e8,4219
10000,b35e00b01694e1efa3577d14965f2205,602
10000,e635e8a5d128d27888d6bf5aace09298,1058
10000,fa928ac86f42e63887184bc28cb452fc,87
10000,e6cca1e56d395424edec4a6346b5d4d0,544
10000,33fd25c03ded294654c7d7ed6677c475,4220
10000,b370dd237db6a8a0bd74a6da9e367a80,84
10000,c5bf5c2b99a640123e9225fecd004e3a,4221
10000,00fd6afd95fe066db8433832180a5369,4222
10000,10335f29114548c89998eb43398f58e5,15
10000,fa7e460c8ef762c029b4042723e481c7,244
40000,4754d89182db4010eabbf20da5fb7191,4223
10000,d03e74df1b077535fb82990351bd3cac,1120
10000,9a9469abcf027566dce48059c28ea832,1046
10000,0c0fa42ae97a4bffaa0eb85df580be3b,750
10000,7c9a2f11f8700d221c0482c045f7c98a,2606
10000,8c96a6969d0fad20629fec9c1ea45e02,2213
10000,8339aa8a9674a681e4b0fcdb98f586ad,105
10000,e77889d0427c08739ef1e468a4bfd0c7,431
10000,27d969fb4a1dd28cee64babd02493e39,74
10000,ca923b3bd6392830e4e7651fca0adfb4,61
10000,8f08d9a3c02538bfb6110150a8bbad07,2956
10000,d655dc03de9b831ed22639631ab2958f,641
10000,0cfc9fea40ee0f7006d150fbdf3fa808,4224
10000,d62fefb3c6d0e49ff0c93e48d4445b95,3349
10000,4a60d3216a54406b278c835697a068f4,4225
10000,31c4950400b8768b84197f87c5ee62d5,11
10000,7be620cd314ce6460033ba9017be7a7f,4226
10000,5a329255ea8c3f2701845c4eef3be6ef,85
10000,184fcfe46ee8cc3a557011888422b5e7,91
10000,4e83195accfb3316528acc16d754fdb1,4227
10000,5163057a5b13644ad1e4af396cb43df1,229
10000,d8c83b90d022e897454430e70afdc5d3,307
10000,4d496091a266c21966fc846720b8435c,4228
10000,4ba03c3932b9242b45a6fe987149a517,154
10000,deaa363c2aa7c56c84e888bb74cc7176,11
20000,7506f10f7460992e59f979011541e00e,4229
10000,0ab3ab3b2869073aa9afe795fe9151aa,3994
10000,14132fa6062431ce5af633fd3368f0ee,4230
10000,39af958c865cffb372490d50c207d776,4231
10000,d9965bb41ec6a56e7cfc31ede4bc4276,702
20000,a646939770b864f77ca0e16b99a8f526,2373
10000,01d4157fd9738ea81038316ae4cfc192,4232
10000,f62ed10e188737a0f5e98e5d7c21c442,4233
10000,34ae7b24b85953dee979789e3b5b11de,61
10000,17619e7c2727f3ee8c7877eea79ce30a,307
10000,496fed872fd7153d485440dbe74e2cd9,3571
10000,ba8ebd875851a6e44d2290d2cbea64cd,876
10000,75e229131273655c63aa4ab2fd457c0d,4234
10000,2fde0c9154180a1b4d37c3e829ff3bcf,415
10000,d7d5562fce331ad958ca6f57057b3526,99
20000,43e09fcb6175856e87a4d9b91321addb,4235
10000,e4c9d4670d5132aeded7f187fe4de0cc,1449
10000,e65ab426efaf65e083b917d2e9eac80d,3373
10000,c551ffaf36e5c1d8444b44bb7c78123b,4236
20000,85e8e8aad6ad12d67c21300379760196,4237
10000,7dad8823339023bc68054e62d1e9a761,149
10000,ee47f3323aacfeba9e122400e5200fe5,4238
10000,b07c988c725ddd67d0c7572a8099712d,4239
10000,10168fab995250ab1d4349ecc8321ec7,625
10000,9c62adfd2a4126042e0410e01a0f1630,86
10000,b532439c5052d3a85fcfedbe20e0a107,4240
10000,1ea8d02d9ad9f5e5987010de353fa800,2552
20000,891f85176bb33d23b19f1cc30eb2660f,852
10000,66a4ac0f9c73e92afc9cb7566977ef83,4241
10000,fdad06d08341796c0a7975fcaaba7a2e,4242
10000,c81ab664e91744dcc7c09dd12d97aeae,3804
10000,810cfa5dd36b001cfc186499381f72ab,783
20000,9e982c02ee2aca70d2bcd8799a2487d2,4243
10000,32cb6749793d719633c12cfa2df51268,1291
10000,5f7403b0168eeb77bd69d462d1150222,3996
10000,4a69baa66a13d1adeb41cfe3bc0c27be,4244
20000,9f05bf9bbb9b5629e674ce58804cd164,293
10000,1b1e7f96bdba2a29b52f73065b193c26,4245
10000,1e595b3b56d00f9d6ad0c3215ae2f56d,1057
10000,93b513d693c7e922381d6aec80dfb639,72
10000,657ddf22d1f54eb6f9e094190749a85e,229
10000,f3c2d01a84c947b078e32bbef0718962,4246
20000,754bbcab20b7ec2572eea091259f65a9,140
10000,c7b500a3f1823e03cce648e94bf9acc6,4247
10000,02c575cb5b29a173624c93f01786440b,386
10000,d31338a9a593a25d79c8fd461f1602d8,4248
10000,1e297be46cfe3e932c4faf1c0ae329a2,4249
10000,78c3942245093508f8e17ffc06a0dfcf,4250
20000,fcad6e5643f855de4b616a24e6dd25e4,4251
10000,0e13c4b4092996e086fd789f7ecb3be8,4252
10000,b80921007ed3f68cf6e536e6daf08610,154
20000,94950d6ddd0b24c0d15f7f09d61a8148,3463
10000,2c72c59ff2a1152826217c15fec06e1a,149
10000,05d80513da078badb81a5f232e489376,322
10000,11969b52203d89d67f5d9aff274fc35d,492
10000,568c923625669145cc9a644856fccd14,1017
10000,dce4459168283eed926d7af76ba39e02,91
20000,56c615d21fa726140efc0c056c41582e,4253
10000,3077f3765ee2f3471ddc0f6d8f007eac,718
10000,754ea8d75da6030e9a9bfabce28b0d9f,4175
10000,c1fe5eee19b0b5ef9cd3172bbb995bbc,1188
10000,378f61e89b6c50bd26a0a74c6ca046f0,1506
10000,8eadcea593a48a928f1e2d702e816d60,1713
10000,23b943460884877c44de1ed05d357d83,1358
10000,12717f7dc7e2daec2771d44b39f477b3,3341
10000,5c33a4aa98f4d394e0014623fc309178,886
20000,7c7a6e88e5df5c4aa1d4526a833e59e7,4254
10000,6fa96cbd1d917acb1ef4bc8040116105,3314
20000,d1a7aa885550f1d6803bd8edff173851,4255
10000,67a0da468c31cff23c32dbfb6dcb6b70,3036
10000,e0cf79767c5b016251fe139915c59a26,629
10000,fcffe8b68efdfe24c139e44753dc505e,99
10000,d61872cce665274656bb5ea30d2bd7b0,4256
10000,1ea0352ad33ece4164c6f98f2c25bc6f,1372
10000,e5f3a09149ee7db697907f61e7366267,4257
10000,bbf67b5098765762a18f2bb06b8b1b43,46
40000,505005df95180728667b709c27783732,4258
10000,f59871b3d9da4c64cbe41ad3dd04dc14,2977
10000,ecd5590150f090ae992fb88204802235,298
10000,0c4a0f8ab44f9acd2d04e7024f9ba362,3336
20000,15d8ac236009f0d5e74a5033a53ba460,1651
10000,a14f93c69d3e0d7482819dd023a1d2cd,365
10000,ccb125d39320e9d900107ce4109589dd,3559
10000,548ace38f22cc53db6f049c551d31397,456
10000,de7df82eb1e48c456b020c2cfb03aeed,232
10000,bddc970a859e17f3f60f337ff8d72dfa,4259
10000,12bf788604339143c88b8ef82ea034d3,1099
10000,b99e4f4fa3f421e0ffbd512d9f152dec,2381
10000,d983df6d3977955580e8585217b9ee42,760
10000,964dd0fcba2ca4eff8e31ec74a77d41d,23
10000,e61c78a7343d82c0539d27df0f7dfc31,3838
10000,4aabcc5cb08a8a919cc46a2a7a7d1bd9,4260
10000,652698dafbccac29d78c7ba70dceef10,3095
10000,f73b281f7f5e628817097f46699dbe83,15
20000,23836079685669ea7e1edeb5ea8bfaf7,1366
10000,cbd63fa909c967a6416090f22a76abd8,260
20000,a1ef17282b89f4c1a3efa6a6a9dbba24,4261
10000,9abef3ac1829af69f004c3dcbba958d9,74
10000,0fe46ce0313d625bd5c3b7e0bb918d55,126
10000,d0a0dff67561da5aff3fb665d91a76e0,2694
20000,83c3e8d261e6afce9e09635a285dab6b,4053
10000,b32a26b904950912fc8f6c1f88019d1b,450
10000,d5afd45d5c0a2f041ae6dd24b7b3f85e,4262
10000,d426c52017387e708aa9e72eb90797b2,623
10000,0ce430e210535c2f40fe2f13ca31b441,4263
10000,1c751473f73f132c769bdc74c4e90523,2432
10000,268a26bc460de02a94ec05d9ebb4c3e7,322
10000,d4d538563de6b49c547e6997f0f8be32,262
10000,9653bfe8d97baee3031ad3d15b73584b,769
20000,32e07fd915822b0765e448c4dd74c828,4264
10000,3fc389e2eb3142d4050cc178c82de0a4,280
10000,e0ce26ae52c9ab0b8c8e42129d6c1996,4265
10000,122f396fa6d0f9070c6e721f8d833d2b,170
10000,2684982519a1eb5b0501094ae96f6cd7,941
10000,76426979761800347e9ea486ece96976,1118
10000,155a2d804e1562dedf47f5a300115c7c,962
20000,262747acee8ddfe7752c076b899c323f,3231
20000,dd3e280f0e4930c7234596e43aa4c6f3,519
10000,66240330495ccdc870f005b39e076a60,3632
10000,09e9d1c1a370af902b1b7175400021ee,69
10000,1b43b0a6105ffaa6dae01356daec2657,2
20000,84777fa5b1c62e5e495240dfd0b2f24a,4266
10000,1e7645125a016e28f2546c914d8e32bf,26
10000,aa385fbb4c463036286d169216104912,3607
10000,46aee891d7e9244b1f05b6ffcd6e8065,4267
20000,22c404f4f28ee0c4d62d5af7993ecffa,4268
10000,fb949f35bd1873f846cb7246d9db81b0,1171
10000,cb074bc171407ab2a90167782076e919,2376
10000,01c666c82f414c762ad21bffa56e8b49,1009
20000,3cc42a29bd64238cf33115a8841b4a6c,3355
20000,f95f8434a1ff4885362c44d9d8526579,4269
10000,4b7de4748108b5353b211255e867cf6a,4270
10000,32ce8729ae3e7d91243934373ab532ec,4271
10000,5e56d835ab5e03badf5a23368f777341,4272
10000,fdb0400657b935e026dc0521ba81c3d2,11
10000,a87fad1596f3e388977b694287a228b3,301
10000,3548e75fd407073147486bbc50226ac4,4273
10000,db9c09ef2fa2590a7ca12480603396aa,15
10000,bdbfa0a4ac2ed4bc431e7ba6c4971450,4274
10000,666a984f022bec9d8c30060c4bf355c7,3262
10000,6d8096ca93caea3416a6b24bf411bc86,659
10000,6a2909ac21d16b721e4795e7e8ff3e68,4275
10000,4e43377af2dd03dac8d7b4d0e889559a,1157
20000,5afdd6208e8a2f20395ad08f90dfe8d3,608
10000,601246640d8ec23920b0755fd05caf83,4276
10000,9dbe11c361aecc0afe873e04c3dd13f5,769
10000,d5cf579c6679ff170fe911659e186285,15
10000,0b7142355a981ed9a8ba988a0b613dce,4277
10000,24529977cad3ed882faa38fd86bb003f,4278
10000,143f3709e0b16bb2f1f5737e74ec15bc,4279
10000,c82e581a3ec7e992cd06723b0caae96f,280
10000,d76b1ee683f4e9d177c7bc938b6fc0bf,4280
10000,01ea47d0dff23faa8d07ba3f353d2af0,15
10000,87b08e712cc4c9fe70984c5a24b29e2f,2432
10000,785365b9ad25d832bdde56f305159fdb,1831
10000,7a9ed721a4d9c05cf7edd8f12acbb85c,3903
10000,75840050584f39e359b995495e33f997,553
10000,a94567e6e87ea78a1be38458e59847dd,4281
10000,4520766ec412348b8d4caa5e8a18c464,1792
10000,77cc62dc80ebe12a0452d1ce0565acdc,882
10000,27a7e832bcfcd69ff687d611c3e79cbd,716
10000,adbcfc3bef885f1c3f1e1335fe32e45f,10
10000,56e6dd2e26d45f414905e276ac1dbe9a,61
10000,8b3fe8c89624abf9d932b87faae6b587,4282
20000,acd9600b8de0ebd8a85d61f162a30180,2222
10000,3986c6e32f39114eff1ded07f1cb16fb,960
20000,0786b87f44a44896ee0a59373edfcc50,1995
10000,56c495ddc51801f9e2d32eae8ef252e8,247
10000,6a87e794e29b73452703d95253a29c88,2881
10000,4f00b2fac67879a28298642092faa414,1017
10000,0aed9d548c366ad8058084c1de5100c5,2446
10000,bb3a346d0fc86850244000d0fe5bf5dd,4283
10000,38f6f11c49e90b02571dea02043c9e3a,46
10000,60ee9861f35c13d4a3a2bc10e86bb05b,4284
10000,42ec84ace63b58b8c5a7ba7be01d5fb8,4285
10000,935ecd8480175c412fd8847ccc4eff16,64
10000,8a551a6371de62f6f595bb25c473b877,983
10000,6e74e16f5dc9add0502c7f68c1258f95,2880
10000,813329d52f377306fa1614ca9a962cd5,2512
10000,b62a3631a65d7a467406d6ff547c37ac,3701
10000,2bf81ae622207551768a47a59930c69f,4286
20000,cb52e6775d816cbdadade36948e81fc8,4287
10000,392751de4e1e7a915ac4d838c3124f6d,1570
10000,c19d3d531fcbc095536275e1ecf643e4,40
10000,1e4ab43607e527a9a558faa24a9e6e81,556
10000,e38e0b558340e87a62ebeacc7b83d8d7,492
10000,e01a5a164be7867f7684c14d2dc88865,3567
20000,5826c594c45085cd13caed28e97a0133,4288
10000,c2dc995f95d54b9ea6dd4adb9f149ffd,1536
10000,63de579e88d8a9982d2e279eba56e753,4289
10000,76eb799b655cf6ad3354a092e11246dd,427
20000,dac8681a7a366f747f42546e4922ad41,4290
10000,b0dda79e79fdc30a862d527ffffdf4bc,4291
10000,2ffe22d10951d7d1a864c7117bcfe6c7,4292
10000,4f96fc0061443ee77dd78178bc456ff7,247
10000,b8a69a36a5ebf7a558bf12a864f2e0bb,16
10000,22b389f7d49493889ceda26c606ea0af,2743
10000,1a37e7d1d8e98b3d70e6eb7d5deee99c,4293
10000,fb2a6e3ef40153f4d8e0296196988bf2,4294
10000,2c5fcc9e14a473d00b0b538c1aded7f7,11
10000,84b5585dfc98bbd06e91c408c91bf226,4295
40000,e9b75636f87ff4fff561c833726f17c0,773
10000,ac62cc86d9bf61f8caeee900867190b4,1220
10000,bf7e253a79f85c001ccefc2827a0fc25,273
10000,096b00d9037146606b19d614cd67ab65,61
10000,5abfadaca53239a9193e09288bcd7db6,4296
10000,1cdc69add3346845cb008e938c7db9e0,297
